,bhattacharyya,bhattacharyyaAngle,count,hellingerDistance,iso,kullbackLeiblerDivergence,labelAspect,labelData
3016,1.2362763000891333,1.2760848204195323,653312,0.5617267162015103,BWA,0.9349482121082098,number of versions,buildings
3017,1.9400997081586187,1.4266076005913317,6743,0.17411618394638043,BWA,0.1264554214558984,timespan between versions,buildings
3018,1.929504641500462,1.4250608828569278,1067814,0.3866522891954704,BWA,0.6587995686693929,tag value length,buildings
3019,2.24837278023506,1.4650283632523704,653312,0.5682299158743355,BWA,1.3300541407707174,number of nodes,buildings
3020,1.904643616380529,1.4213651321692398,4554102,0.20802682277840634,BWA,0.16190336335716243,distance between nodes,buildings
3021,1.762006409797904,1.3982412717816666,653312,0.05075026224171626,BWA,0.010424201857587129,area,buildings
3022,1.3255633102092368,1.3019148481494842,1485,0.3969973575164039,BWA,0.5546296293809707,number of versions,residential areas
3023,1.8957270297218058,1.4200165690541098,569,0.06835951050880507,BWA,0.018989151409108722,timespan between versions,residential areas
3024,1.268531982837563,1.2857059407441294,1690,0.4944998757030068,BWA,0.8409984507599004,tag value length,residential areas
3025,1.9977517763563453,1.4347370344403352,1485,0.26233456528040067,BWA,0.3006897665711029,number of nodes,residential areas
3026,1.8203705434598678,1.4081139716487974,20184,0.028317687832164335,BWA,0.0032641647367292175,distance between nodes,residential areas
3027,1.7356596670304012,1.3935864111455285,1485,0.050771351659401234,BWA,0.010199219687261969,area,residential areas
3028,1.402293227563507,1.32221193762197,16,0.4361603336617496,BWA,0.4734986426066082,number of versions,retail areas
3029,2.4501871446986043,1.4844114894120917,3,0.7646338486905159,BWA,1.8593678611839577,timespan between versions,retail areas
3030,2.3771835238369836,1.4778509497340455,33,0.4587941024522908,BWA,0.8716967204595975,tag value length,retail areas
3031,1.9250633025916002,1.4244075196078496,16,0.4788546122041574,BWA,0.662783360186189,number of nodes,retail areas
3032,1.7894731866000837,1.4029613405092833,155,0.09759636099730591,BWA,0.036945942402767606,distance between nodes,retail areas
3033,1.6653159692807222,1.3805193409623242,16,0.2892316428098212,BWA,0.2197943405425635,area,retail areas
3034,1.5270858331085724,1.351884438427914,181647,0.25439947761572906,BWA,0.21628109449077235,number of versions,roads
3035,1.853755638177917,1.4135007489403422,127127,0.05827838173944533,BWA,0.013796686608354883,timespan between versions,roads
3036,1.7687261496064552,1.3994083993452673,280042,0.32621651762916215,BWA,0.3683783452085527,tag value length,roads
3037,1.8354036221037788,1.4105624505849064,181647,0.03547369578463999,BWA,0.0050335822193156195,number of nodes,roads
3038,1.7668849281166346,1.3990894073240319,2844838,0.023870980350388805,BWA,0.002270914373550359,distance between nodes,roads
3039,1.7720158166307924,1.39997683114471,181716,0.020430297221995894,BWA,0.0016643922933456473,length,roads
3040,1.67099199264469,1.3816093722871232,627,0.12150438225157473,BWA,0.05635620054701031,number of versions,primary roads
3041,1.8557588284106512,1.4138181405547132,3392,0.04301647699532043,BWA,0.007382744090915676,timespan between versions,primary roads
3042,2.0196154964664506,1.4376972098985141,3012,0.38854870491958365,BWA,0.5913778137256693,tag value length,primary roads
3043,1.833498006992609,1.4102541648222084,627,0.10723671328510609,BWA,0.047901321121210205,number of nodes,primary roads
3044,1.8182951134214462,1.4077729620679356,24027,0.03132253343322357,BWA,0.00393611018103611,distance between nodes,primary roads
3045,1.7905949345476702,1.4031512873479783,627,0.08585826602034806,BWA,0.029316521632926102,length,primary roads
3046,1.6775175942202873,1.3828546577673657,670,0.0927979449725415,BWA,0.03308797990372872,number of versions,secondary roads
3047,1.8399987734170618,1.4113033683391185,3985,0.034236350938038916,BWA,0.0047716310516448925,timespan between versions,secondary roads
3048,2.1181932091449083,1.450255933816119,2484,0.32794605874611266,BWA,0.4480061153398043,tag value length,secondary roads
3049,1.8044678256362476,1.4054823767668985,670,0.13502014022899295,BWA,0.0778821556981063,number of nodes,secondary roads
3050,1.807966764772614,1.4060650792927294,35518,0.037102097210480744,BWA,0.00550667430416457,distance between nodes,secondary roads
3051,1.8284131668718766,1.4094285949094298,678,0.0381821750377221,BWA,0.005800906425935801,length,secondary roads
3052,1.7263689335668793,1.3919145431959636,2016,0.060439190951799636,BWA,0.014394243798399455,number of versions,tertiary roads
3053,1.8258209762498763,1.4090060681000875,11010,0.03289164790850104,BWA,0.0043640021245156795,timespan between versions,tertiary roads
3054,2.2684488533898115,1.467138235364694,5088,0.41160546347752014,BWA,0.7716994205201038,tag value length,tertiary roads
3055,1.8322070339724594,1.410044971539919,2016,0.11337331568721301,BWA,0.053853356503992755,number of nodes,tertiary roads
3056,1.8071603982430797,1.4059309752428037,105602,0.00738883029180336,BWA,0.00021816375242800418,distance between nodes,tertiary roads
3057,1.8064357132025666,1.4058103605095331,2016,0.028622512300390687,BWA,0.003303077710294207,length,tertiary roads
3058,1.51601180946615,1.3494063431490868,99211,0.25866650351279996,BWA,0.2211433290229524,number of versions,residential roads
3059,1.8509696425650408,1.4130582422029891,55314,0.08106745076722217,BWA,0.026174976757454296,timespan between versions,residential roads
3060,1.4345862353848038,1.3302699243936418,141261,0.46072827562568963,BWA,0.6871156664525502,tag value length,residential roads
3061,1.823706150797333,1.408660517893877,99211,0.04169125120662907,BWA,0.0069898069151472465,number of nodes,residential roads
3062,1.793011900753331,1.4035598108461487,991173,0.024870993274826076,BWA,0.0024669585816117865,distance between nodes,residential roads
3063,1.7506270819185703,1.3962463125031639,99211,0.03678738311224868,BWA,0.005379714777853645,length,residential roads
3064,1.4916871071593785,1.343860733165313,48905,0.2909908238845259,BWA,0.2761006017450927,number of versions,tracks
3065,1.8620707698195198,1.4148139727973998,22708,0.04600200642474114,BWA,0.008577822563567258,timespan between versions,tracks
3066,2.4904465453447164,1.4878282197510206,74921,0.5720771782407743,BWA,1.3420282702838096,tag value length,tracks
3067,1.8137324272637059,1.4070207160312247,48905,0.01724607345971256,BWA,0.0011958604429886596,number of nodes,tracks
3068,1.7437892348617035,1.3950362336756714,1252541,0.05473909917829622,BWA,0.01185628699125289,distance between nodes,tracks
3069,1.793647562743021,1.4036670839432897,48951,0.007174323921201066,BWA,0.00020513096086878166,length,tracks
3070,1.4255465760729076,1.328042062488715,3162,0.32604437184740626,BWA,0.3628958409108369,number of versions,waterways
3071,1.85039874678751,1.4129674092355242,1702,0.03850250515435514,BWA,0.005999588070388439,timespan between versions,waterways
3072,2.313832877371549,1.4717529535103482,5910,0.4081360858154151,BWA,0.6377686586480543,tag value length,waterways
3073,1.7723820674580284,1.400039997714033,3162,0.08074126247554268,BWA,0.027241608742576525,number of nodes,waterways
3074,1.8107081017269355,1.4065201515051267,200641,0.015500593206733153,BWA,0.0009618390591374245,distance between nodes,waterways
3075,1.848697105049053,1.41269635210618,14697,0.051876813701899206,BWA,0.010697252031464335,length,waterways
3076,1.4916210968350432,1.3438454899759908,770,0.22278532962715658,BWA,0.19049597964449794,number of versions,rivers
3077,1.8285150631369387,1.4094451810343034,1267,0.03733867247388529,BWA,0.005648997152565419,timespan between versions,rivers
3078,2.142547580040771,1.4531697780956616,1683,0.4012780991415623,BWA,0.7069807444105178,tag value length,rivers
3079,1.741005429897122,1.3945411400196444,770,0.04967020433105129,BWA,0.009814021798317155,number of nodes,rivers
3080,1.8299103682960665,1.4096721268518964,108159,0.03447068661895124,BWA,0.0047530434670373985,distance between nodes,rivers
3081,1.8618227008423833,1.4147749565532,12028,0.0649138495383891,BWA,0.016709219079252477,length,rivers
3082,1.231246521112814,1.2745538228793414,5140,0.5520101187680753,BWA,0.9529735481355944,number of versions,water bodies
3083,1.9062875195245155,1.4216124195735391,107,0.1401086409687357,BWA,0.08221877607980593,timespan between versions,water bodies
3084,2.32993386274843,1.473339948547629,9122,0.5780426741493181,BWA,1.2301908642454584,tag value length,water bodies
3085,1.7655266434071324,1.398853696124587,5140,0.24856774684120267,BWA,0.2498649457117701,number of nodes,water bodies
3086,1.8252166334203277,1.4089073985445388,82945,0.06938529659294797,BWA,0.0193774173699226,distance between nodes,water bodies
3087,1.8047732337490396,1.4055333220017008,5140,0.15684659796427805,BWA,0.10565783088998044,area,water bodies
3088,1.7824670663934787,1.4017700131898807,13928,0.08873880889129482,BWA,0.030933099645153707,street numbers,all buildings
3089,1.2045280299486396,1.2662782299044333,52291,0.6288703687931123,BWA,1.1504193793853412,levels,all buildings
3090,1.5415719731704043,1.3550829105010016,7,0.5179843278656387,BWA,0.6408649498211988,population,towns
3091,1.2312990535823083,1.2745698565874986,28,0.6486905390362171,BWA,1.11374977668469,elevation,peaks
3092,1.6627428860957019,1.3800230850277138,199028,0.18534342617693786,BWA,0.12647621659087696,bearing,ways
3093,2.2064962286171803,1.460487064565915,199028,0.231412756132054,BWA,0.21156524166128268,bearing normalized,ways
3094,1.66823148495018,1.3810800418779623,181165,0.18272002754824151,BWA,0.12341634296175871,bearing,roads
3095,2.200643537976324,1.4598369030362455,181165,0.2281522867880837,BWA,0.20636231178398592,bearing normalized,roads
3096,1.6091315016819339,1.3693758501889202,623,0.20792467141794474,BWA,0.15773761439835166,bearing,primary roads
3097,2.2073088398968768,1.4605770314656743,623,0.2314756463060377,BWA,0.20234589938837932,bearing normalized,primary roads
3098,1.6961264234218045,1.3863599130430595,659,0.196035796942412,BWA,0.14461542617842923,bearing,secondary roads
3099,2.199880014526667,1.4597518006140309,659,0.22833783265166743,BWA,0.21061465491874637,bearing normalized,secondary roads
3100,1.6979981109778173,1.3867087507557982,2000,0.17435775269381162,BWA,0.11625988345417405,bearing,tertiary roads
3101,2.1648670804158265,1.4557777040367343,2000,0.21252200166491966,BWA,0.18342209013171723,bearing normalized,tertiary roads
3102,1.6791090751879978,1.38315708609372,99087,0.1843680296489374,BWA,0.1254486455132924,bearing,residential roads
3103,2.2064551640764627,1.4604825162092556,99087,0.23123478222216917,BWA,0.21227439419811972,bearing normalized,residential roads
3104,1.6518050190490492,1.3778987126136093,48745,0.18168497483414964,BWA,0.122266671353849,bearing,tracks
3105,2.1913047533318353,1.4587914684172056,48745,0.22485871785799594,BWA,0.2005090697805192,bearing normalized,tracks
3106,1.6581908597760904,1.3791419105548413,2971,0.2670071226692577,BWA,0.25853629117968646,bearing,waterways
3107,2.370472551914645,1.4772232713673468,2971,0.3147602935988689,BWA,0.38374057463974465,bearing normalized,waterways
3108,1.6167467930655257,1.3709246612425572,751,0.19954364621167392,BWA,0.14498234008510655,bearing,rivers
3109,2.2177321697243855,1.461724494882082,751,0.23844565211389154,BWA,0.2155106587019482,bearing normalized,rivers
3110,1.4479430554986505,1.3335229404481277,31406,0.32783802128304396,CAF,0.33933648753369866,number of versions,nodes with tags
3111,2.044004147099852,1.440922434705337,10558,0.2591405902768851,CAF,0.28967601420104017,timespan between versions,nodes with tags
3112,1.8704058571284476,1.4161191660749768,76389,0.21578434244602437,CAF,0.17129184865191127,tag value length,nodes with tags
3113,1.2611660905406907,1.2835385308740614,520726,0.49615692130222516,CAF,0.8017411515196632,number of versions,ways
3114,1.8312687590963461,1.4098927565440516,35857,0.0415755235666069,CAF,0.007066564569451797,timespan between versions,ways
3115,1.9172949555575258,1.423257568850856,1087388,0.46610305762634224,CAF,0.8106234139947421,tag value length,ways
3116,2.36068030403173,1.4762997428053737,520726,0.5668793674350688,CAF,1.5245211262961345,number of nodes,ways
3117,1.9445148603285796,1.4272472218106407,3839164,0.11326950575610742,CAF,0.05201909349247616,distance between nodes,ways
3118,1.7461861234091618,1.3954613775193312,545410,0.22488890741519119,CAF,0.19554841718909816,length,ways
3119,1.2399857028333736,1.2772085365439256,446878,0.5629837600840794,CAF,0.9213778556231942,number of versions,buildings
3120,1.8885306026854352,1.41891915980673,3511,0.22010263792520482,CAF,0.19927625856489667,timespan between versions,buildings
3121,1.9095381256216613,1.4221001765071462,954254,0.5372048499419528,CAF,1.0020753426059015,tag value length,buildings
3122,2.4698820993115396,1.4861002708147264,446878,0.6942894095593466,CAF,2.018193975690999,number of nodes,buildings
3123,2.106925386002698,1.4488832562585834,2074892,0.2247167919577711,CAF,0.19719963411306696,distance between nodes,buildings
3124,1.9073719542185328,1.4217753204063546,446878,0.07660294013092554,CAF,0.023215660956052934,area,buildings
3125,1.2650966960494552,1.2846972678104218,12339,0.4924333858192572,CAF,0.7860850137552355,number of versions,residential areas
3126,1.7655769328130824,1.3988624290240592,1036,0.033845030827297506,CAF,0.004555941999237853,timespan between versions,residential areas
3127,1.3942443443043946,1.3201600727444835,17267,0.45425628918110145,CAF,0.6529935050920375,tag value length,residential areas
3128,1.9446344926992842,1.4272645128133394,12339,0.2405880094966312,CAF,0.22044004501281525,number of nodes,residential areas
3129,1.7716095274547303,1.3999067313613298,208855,0.04645482751683954,CAF,0.008665380399247554,distance between nodes,residential areas
3130,1.8100805714950736,1.4064160922376978,12339,0.012727717084568414,CAF,0.0006491332741831641,area,residential areas
3131,1.240875169915982,1.2774773135610373,21,0.5904379719388883,CAF,0.9371205488468967,number of versions,retail areas
3132,2.447130837864979,1.4841464042192551,41,0.7191798296679163,CAF,1.7060946095122183,tag value length,retail areas
3133,1.9092199122941391,1.422052499807102,21,0.4463008113029186,CAF,0.5386117011593072,number of nodes,retail areas
3134,1.9176433881612178,1.4233093432274961,175,0.09491849842394352,CAF,0.03719266662841402,distance between nodes,retail areas
3135,1.857813534923422,1.4141430181934722,21,0.2948278342561624,CAF,0.24004757962269196,area,retail areas
3136,1.474089109961679,1.339759202057724,44239,0.28178761243753153,CAF,0.2684481957503239,number of versions,roads
3137,1.8205619573478413,1.408145385872294,26323,0.03819477250387179,CAF,0.005892376768032979,timespan between versions,roads
3138,2.067132556321726,1.4439079716155334,87514,0.3761451399719363,CAF,0.5792969373364847,tag value length,roads
3139,1.8334501236862812,1.4102464106106,44239,0.026120066999995643,CAF,0.0027432002834216207,number of nodes,roads
3140,1.761060116284894,1.3980762634375994,913735,0.028805249281863413,CAF,0.003311887114823984,distance between nodes,roads
3141,1.7805508941428099,1.4014426869115413,44252,0.01288756898425474,CAF,0.0006640196270719918,length,roads
3142,1.7485386709621429,1.3958776356851679,705,0.14979691118928087,CAF,0.08580578144185845,number of versions,primary roads
3143,1.8517272697954719,1.41317870320439,3172,0.04687386180284308,CAF,0.00899848248585389,timespan between versions,primary roads
3144,2.2039979366433093,1.4602100063787617,2891,0.4484694753431516,CAF,0.8385374609284931,tag value length,primary roads
3145,1.7838865623139115,1.4020120798677653,705,0.17965280849844767,CAF,0.13894859661826642,number of nodes,primary roads
3146,1.8286419186993048,1.4094658274749248,42493,0.021908517878853555,CAF,0.0019227477623659295,distance between nodes,primary roads
3147,1.7465631991291728,1.3955281650253428,705,0.042142929086538675,CAF,0.006998654353074225,length,primary roads
3148,1.7341230675748776,1.3933110055053786,632,0.0831883639200336,CAF,0.025956275967912265,number of versions,secondary roads
3149,1.8298332132061035,1.4096595860956451,2498,0.04477891417740589,CAF,0.008119257868892438,timespan between versions,secondary roads
3150,2.3831185186784567,1.4784025214583043,2155,0.4307894955863388,CAF,0.7658940490473893,tag value length,secondary roads
3151,1.7962396659590374,1.4041037969900934,632,0.13755705681564787,CAF,0.08001221353528468,number of nodes,secondary roads
3152,1.8376690910992663,1.410928169177447,78216,0.027424129082833707,CAF,0.00300316500627705,distance between nodes,secondary roads
3153,1.7621194624093428,1.398260974384327,632,0.0494969881655106,CAF,0.009493782420430886,length,secondary roads
3154,1.7451793144817203,1.395282924593158,641,0.0797588820046735,CAF,0.02337186762254835,number of versions,tertiary roads
3155,1.8618888525623924,1.414785361853644,1793,0.05309289005358785,CAF,0.011385397192543025,timespan between versions,tertiary roads
3156,2.431108541381166,1.4827432925750934,1887,0.4673079486551797,CAF,0.910081872694825,tag value length,tertiary roads
3157,1.8195583365909638,1.4079806061905769,641,0.08923530178803803,CAF,0.03283761182758845,number of nodes,tertiary roads
3158,1.8427975075287375,1.411752924977209,63082,0.031020855810255203,CAF,0.0038545802648350673,distance between nodes,tertiary roads
3159,1.8059127371998644,1.4057232618930344,643,0.035881511249085375,CAF,0.00520554558606147,length,tertiary roads
3160,1.6959080152500157,1.3863191629570015,6942,0.16829011859521065,CAF,0.09755440575192571,number of versions,residential roads
3161,1.7911378359310135,1.4032431387702324,7716,0.03843564843764414,CAF,0.005878240682273611,timespan between versions,residential roads
3162,1.6518420107669907,1.3779059379306149,18138,0.4058537091121412,CAF,0.5087835584268994,tag value length,residential roads
3163,1.8695981160142947,1.4159931688365746,6942,0.04352399152450793,CAF,0.0075622736640016675,number of nodes,residential roads
3164,1.7567477620824685,1.39732226309301,61595,0.03168702822637258,CAF,0.003998120771550248,distance between nodes,residential roads
3165,1.7580715417556714,1.3975540779760944,6943,0.033531142670876014,CAF,0.0044939499452211025,length,residential roads
3166,1.4499787561777089,1.334014701382752,9144,0.3167751395058663,CAF,0.326366701195046,number of versions,tracks
3167,1.8514176186403124,1.413129480683364,3224,0.07175559311521269,CAF,0.020780997809846536,timespan between versions,tracks
3168,2.19303482488802,1.4589858888823588,18120,0.44730184530857386,CAF,0.8305714703541045,tag value length,tracks
3169,1.8191134527958082,1.4079075085061774,9144,0.02066027335444819,CAF,0.00170973369178206,number of nodes,tracks
3170,1.7815699496888546,1.4016168453905653,205207,0.013595805245990845,CAF,0.0007378515699853384,distance between nodes,tracks
3171,1.7854610305231045,1.402280160697235,9152,0.015872570756037038,CAF,0.0009992433231472242,length,tracks
3172,1.3966111247195319,1.3207652519727062,2428,0.3245312619867863,CAF,0.3758627858753524,number of versions,waterways
3173,1.8592503144098786,1.414369786841776,1238,0.04566039878948158,CAF,0.008466834159040716,timespan between versions,waterways
3174,2.1971030541782897,1.4594417249159302,5568,0.3187563659000522,CAF,0.42998929890407894,tag value length,waterways
3175,1.7737328974392885,1.4002727668856862,2428,0.030405742489094983,CAF,0.003646001339594314,number of nodes,waterways
3176,1.8181180042889262,1.407743827961274,328372,0.03479034248433113,CAF,0.004848565089001561,distance between nodes,waterways
3177,1.8366030391744264,1.4107561804583184,18089,0.03793727182460728,CAF,0.005770960508058314,length,waterways
3178,1.4679988937170787,1.338321939233659,1141,0.2616738996162102,CAF,0.2485207948034263,number of versions,rivers
3179,1.8429310341055054,1.411774340919908,947,0.038569959178107044,CAF,0.006039361979557515,timespan between versions,rivers
3180,2.107805142924571,1.4489909965577443,3289,0.3331499610476511,CAF,0.5173919712770452,tag value length,rivers
3181,1.7515465027722965,1.3964083705797137,1141,0.06350831778835035,CAF,0.01624907410369405,number of nodes,rivers
3182,1.8378452811555868,1.4109565762322895,241032,0.0452043553447842,CAF,0.008183150920250511,distance between nodes,rivers
3183,1.8350446500165287,1.4105044230316954,16230,0.0400145391416172,CAF,0.006416514948185533,length,rivers
3184,1.2244459352707093,1.2724703831421547,679,0.5826995019137605,CAF,1.001563989128636,number of versions,water bodies
3185,2.03124906364702,1.4392456510397138,16,0.31359832467026366,CAF,0.34294395443551395,timespan between versions,water bodies
3186,2.3266114519935486,1.4730145840569389,1089,0.626255003611544,CAF,1.5012602973434443,tag value length,water bodies
3187,1.888851892645997,1.4189683270180418,679,0.23957262641888974,CAF,0.21508361175559484,number of nodes,water bodies
3188,1.7852424672803293,1.4022429724270145,19034,0.034721584708997576,CAF,0.004824522976272437,distance between nodes,water bodies
3189,1.748202391244247,1.3958181964244485,679,0.0466420314491431,CAF,0.008609659008461982,area,water bodies
3190,1.645789808087248,1.3767201068995947,48,0.18262053740808495,CAF,0.1250508969164353,street numbers,all buildings
3191,1.2558738805173555,1.2819705512712738,34,0.5471319558647384,CAF,0.8453544684017884,levels,all buildings
3192,1.9256110579599894,1.42448826000151,5,0.5122343614006607,CAF,0.7583598106095383,population,towns
3193,1.7175189513571156,1.390307001761784,6,0.6646467744020055,CAF,1.330851063998817,elevation,peaks
3194,1.6218262433613624,1.3719509227581383,53550,0.2075548008065752,CAF,0.15710909801746012,bearing,ways
3195,2.247325208739,1.4649170897946755,53550,0.26677023975793146,CAF,0.2858990969223134,bearing normalized,ways
3196,1.6215085742181023,1.3718868992150415,44144,0.20920486513218253,CAF,0.16042904627455845,bearing,roads
3197,2.2484315197931677,1.4650345991018472,44144,0.26886697256214104,CAF,0.2921364905694556,bearing normalized,roads
3198,1.5922191315383483,1.365891911492416,679,0.21024456092246538,CAF,0.15201044866063435,bearing,primary roads
3199,2.199534064301867,1.459713219295684,679,0.24711184803915848,CAF,0.23725315234343086,bearing normalized,primary roads
3200,1.5378284861327305,1.3542610158823611,629,0.24064763291184704,CAF,0.20387058934741437,bearing,secondary roads
3201,2.2709839407998347,1.4674016253394186,629,0.2955579476926603,CAF,0.34043654921049515,bearing normalized,secondary roads
3202,1.6312227843939122,1.3738351786548,641,0.20767651692007447,CAF,0.1588511001991032,bearing,tertiary roads
3203,2.24876689588733,1.46507019586489,641,0.2741877917040798,CAF,0.3048419300668339,bearing normalized,tertiary roads
3204,1.6245928719689684,1.372507619639072,6928,0.2172150692683442,CAF,0.17253460701864556,bearing,residential roads
3205,2.2672044031556817,1.467008692547844,6928,0.28099177789183755,CAF,0.32172570050054605,bearing normalized,residential roads
3206,1.6272138716857711,1.3730335372787972,9140,0.20718735396416857,CAF,0.15557209869435812,bearing,tracks
3207,2.252927333533146,1.4655107816904773,9140,0.2685293468344067,CAF,0.2879244808130088,bearing normalized,tracks
3208,1.5977084466844786,1.3670294474308269,2307,0.19861379755537759,CAF,0.14124111998325167,bearing,waterways
3209,2.2026619138236456,1.460061554924074,2307,0.2524801129663959,CAF,0.2537928141376792,bearing normalized,waterways
3210,1.5689903097033397,1.36100546706085,1129,0.20753772904773574,CAF,0.1544207645987563,bearing,rivers
3211,2.2096456505592412,1.4608353355466543,1129,0.2726738474829712,CAF,0.29756339046034924,bearing normalized,rivers
3212,1.3543006405425018,1.3097125461831578,7049750,0.4307188901151812,CAN,0.5652306681635673,number of versions,nodes with tags
3213,1.7189109080734053,1.3905608166360068,737874,0.07278131600468843,CAN,0.020653225365386736,timespan between versions,nodes with tags
3214,1.6700914936365518,1.3814368670648425,19372100,0.1930562505756676,CAN,0.14963990006735203,tag value length,nodes with tags
3215,1.3009065619638955,1.2950295337159312,19149931,0.4230119342291547,CAN,0.629986082098581,number of versions,ways
3216,1.7954807802863728,1.403976061747104,3961619,0.0198533429400972,CAN,0.0015688953230701711,timespan between versions,ways
3217,1.7334040691232173,1.3931819888967325,43295146,0.17548501491766377,CAN,0.1111083241633663,tag value length,ways
3218,1.8513990911818627,1.4131265350407176,19149931,0.11353349806292802,CAN,0.053242544202477274,number of nodes,ways
3219,1.7756891460775739,1.400609285780099,357402509,0.019436287704146463,CAN,0.0015059536362551549,distance between nodes,ways
3220,1.8634112965797403,1.4150246390849321,19190343,0.06219758692516196,CAN,0.015797462790369234,length,ways
3221,1.2902248139540775,1.2919893348087919,3962453,0.45415560232737884,CAN,0.6828650223400787,number of versions,buildings
3222,1.8312245906092266,1.409885587540241,437930,0.060153193994903514,CAN,0.014789571888311781,timespan between versions,buildings
3223,1.8906004979938356,1.4192356339955223,7811841,0.24933234851373054,CAN,0.2567139241419171,tag value length,buildings
3224,2.1118384046843697,1.449483704294095,3962453,0.4740709817217116,CAN,0.8706928294167442,number of nodes,buildings
3225,1.801840777460544,1.4050434968647885,29093710,0.09567102013693948,CAN,0.036385235529875326,distance between nodes,buildings
3226,1.588883952020017,1.365197583531821,3962453,0.1726290872515239,CAN,0.11534665680494106,area,buildings
3227,1.3586692322111193,1.3108770300740973,49848,0.36217050215534324,CAN,0.46238294945640634,number of versions,residential areas
3228,1.7938456600782298,1.403700500138572,18023,0.021815655923608845,CAN,0.0018948680534113895,timespan between versions,residential areas
3229,1.3638191938431403,1.312242817642395,79132,0.3702148873566653,CAN,0.5137059064091873,tag value length,residential areas
3230,1.8891894513241536,1.4190199664293424,49848,0.1851452236282212,CAN,0.13839209911456601,number of nodes,residential areas
3231,1.8393487259431656,1.4111987673116235,870160,0.03302569241878295,CAN,0.004341453696858041,distance between nodes,residential areas
3232,1.7759044331249967,1.4006462786261054,49848,0.02753954270570672,CAN,0.003012552938831615,area,residential areas
3233,1.4454364575071315,1.3329159681306575,12130,0.28273775224284226,CAN,0.28295960812995874,number of versions,retail areas
3234,1.8124725012869347,1.4068123711716871,7105,0.02188795682848966,CAN,0.0019435177452886841,timespan between versions,retail areas
3235,2.2715583855844366,1.4674612151457676,18315,0.5113047718952693,CAN,1.2729781568145437,tag value length,retail areas
3236,2.0100285198205583,1.436407318539078,12130,0.3197332753037751,CAN,0.36925975398583066,number of nodes,retail areas
3237,1.8506607631177636,1.41300910421811,114367,0.041091370235389606,CAN,0.006725887555200393,distance between nodes,retail areas
3238,1.8071939076890438,1.4059365502971126,12130,0.0174036824952525,CAN,0.0012169123041991057,area,retail areas
3239,1.5630165340355922,1.3597295275254673,2666907,0.1886143436089428,CAN,0.12757414141952209,number of versions,roads
3240,1.7907420920817623,1.4031761894396992,2841555,0.016405832260739998,CAN,0.0010664500299894762,timespan between versions,roads
3241,1.6624042549568032,1.3799576764859665,12321944,0.22267820314365402,CAN,0.193942857787654,tag value length,roads
3242,1.9053388611131499,1.4214697664745886,2666907,0.1692361745750334,CAN,0.11368493529031058,number of nodes,roads
3243,1.8101310578656487,1.4064244665471248,25178433,0.00798285699668633,CAN,0.0002548321269002778,distance between nodes,roads
3244,1.7857901795144875,1.4023361492195947,2666995,0.021208913817868446,CAN,0.001806694800550612,length,roads
3245,1.7954984863696795,1.4039790431617671,41463,0.025100689080308086,CAN,0.0024501510585686597,number of versions,primary roads
3246,1.8061473183871544,1.4057623358174778,128915,0.043028992482032215,CAN,0.007475163365347545,timespan between versions,primary roads
3247,1.7683737951706016,1.3993474006617437,300329,0.21960661337632895,CAN,0.19792773073377362,tag value length,primary roads
3248,1.869470215887392,1.4159732084973469,41463,0.20348695389549323,CAN,0.17018703719241154,number of nodes,primary roads
3249,1.8270469302421153,1.4092060386150704,487319,0.0258286926446419,CAN,0.0026847525356456852,distance between nodes,primary roads
3250,1.8027045364894283,1.4051879289634592,41463,0.012418486928073357,CAN,0.0006118481311025716,length,primary roads
3251,1.8348738041897852,1.410476798431165,133193,0.03980369735067833,CAN,0.00630354310618861,number of versions,secondary roads
3252,1.8077856027036814,1.4060349605287576,415860,0.025890522237427216,CAN,0.0027118844624449173,timespan between versions,secondary roads
3253,1.7596164741478302,1.397824220586239,965015,0.20780097864451944,CAN,0.16763599291121528,tag value length,secondary roads
3254,1.9251668805358602,1.4244227906982982,133193,0.23444757037247907,CAN,0.21230662934296488,number of nodes,secondary roads
3255,1.8027773136077072,1.4052000924173211,962773,0.019311535433451207,CAN,0.0015007353500089819,distance between nodes,secondary roads
3256,1.8005228565872184,1.4048228755416576,133197,0.025535928444689653,CAN,0.00257379601056635,length,secondary roads
3257,1.7365702853300318,1.3937494158135437,147153,0.09534809196399457,CAN,0.03374323761135394,number of versions,tertiary roads
3258,1.7988297438452738,1.4045390076723887,300269,0.017391421923224553,CAN,0.0012037847458106696,timespan between versions,tertiary roads
3259,1.7303732026271188,1.3926370783757842,881074,0.274924128693386,CAN,0.3018705373609384,tag value length,tertiary roads
3260,1.8986281061031198,1.420456684512043,147153,0.18153151337976092,CAN,0.13146811236081005,number of nodes,tertiary roads
3261,1.8135737362487043,1.4069944892858084,1521625,0.015234611965194034,CAN,0.0009288310870627901,distance between nodes,tertiary roads
3262,1.776399110161508,1.400731248090448,147153,0.027311405379575427,CAN,0.0029924151323056916,length,tertiary roads
3263,1.7253825401786396,1.391736098076744,749783,0.1441497892954644,CAN,0.07282342745568487,number of versions,residential roads
3264,1.7682098687751373,1.3993190146043846,1004942,0.04118042403582501,CAN,0.006782885001735138,timespan between versions,residential roads
3265,1.4849810402003907,1.342306730051248,4207917,0.30384132166819133,CAN,0.3349595149027111,tag value length,residential roads
